#OG_name	protein_names
OG_1701	protein|evm.model.Ap4.5224 Ahyacinthus16228-RA
OG_1702	NV2t004220001.1 Ahyacinthus16230-RA protein|evm.model.Ap4.5222
OG_1703	protein|evm.model.Ap4.5166 Ahyacinthus16244-RA NV2t004217001.1
OG_1704	NV2t004214001.1 Ahyacinthus16246-RA protein|evm.model.Ap4.5163
OG_1705	Ahyacinthus16253-RA protein|evm.model.Ap4.5115 NV2t004190001.1
OG_1706	protein|evm.model.Ap4.5113 protein|evm.model.Ap4.5113.1.5f15e186 protein|evm.model.Ap4.5113.2.5f15e186 protein|evm.model.Ap4.5113.1.5f15e186.1.5f169068 NV2t005248001.1 Ahyacinthus16254-RA
OG_1707	Ahyacinthus16257-RA protein|evm.model.Ap4.5106 NV2t004385001.1
OG_1708	protein|evm.model.Ap4.5103 protein|evm.model.Ap4.5103.1.5f15e17c Ahyacinthus16261-RA NV2t004384001.1
OG_1709	protein|evm.model.Ap4.5092 NV2t004372001.1 Ahyacinthus16273-RA
OG_1710	Ahyacinthus16274-RA protein|evm.model.Ap4.5093 NV2t005256001.1 NV2t005256002.1
OG_1711	protein|evm.model.Ap4.5098 NV2t005482001.1 Ahyacinthus16285-RA
OG_1712	NV2t005262001.1 Ahyacinthus16291-RA protein|evm.model.Ap4.6437
OG_1713	NV2t004659001.1 protein|evm.model.Ap4.6428 Ahyacinthus16297-RA
OG_1714	protein|evm.model.Ap4.6443 Ahyacinthus16289-RA
OG_1715	NV2t005273003.1 NV2t005273001.1 Ahyacinthus16304-RA protein|evm.model.Ap4.7116
OG_1716	NV2t004632001.1 NV2t004632002.1 protein|evm.model.Ap4.7122 Ahyacinthus16308-RA
OG_1717	Ahyacinthus16324-RA protein|evm.model.Ap4.7161
OG_1718	NV2t005390001.1 protein|evm.model.Ap4.7224 Ahyacinthus16343-RA
OG_1719	protein|evm.model.Ap4.7244 Ahyacinthus16346-RA NV2t004464001.1
OG_1720	protein|evm.model.Ap4.7075 NV2t004171001.1 NV2t004171002.1 NV2t004171003.1 Ahyacinthus16372-RA
OG_1721	NV2t004826002.1 NV2t004826001.1 Ahyacinthus16374-RA protein|evm.model.Ap4.6145
OG_1722	NV2t004627001.1 protein|evm.model.Ap4.6142 Ahyacinthus16376-RA
OG_1723	protein|evm.model.Ap4.7072 NV2t004170001.1 Ahyacinthus16371-RA
OG_1724	NV2t004454001.1 Ahyacinthus16379-RA protein|evm.model.Ap4.6130
OG_1725	NV2t004301001.1 Ahyacinthus16383-RA protein|evm.model.Ap4.6127
OG_1726	NV2t004300001.1 NV2t004300002.1 Ahyacinthus16377-RA protein|evm.model.Ap4.6128
OG_1727	Ahyacinthus16378-RA protein|evm.model.Ap4.6129 NV2t004451001.1
OG_1728	NV2t005090001.1 NV2t005090002.1 Ahyacinthus16408-RA protein|evm.model.Ap4.6090
OG_1729	NV2t020709001.1 Ahyacinthus16409-RA protein|evm.model.Ap4.6092
OG_1730	NV2t004527001.1 NV2t004527002.1 Ahyacinthus16415-RA protein|evm.model.Ap4.6059
OG_1731	protein|evm.model.Ap4.6084 protein|evm.model.Ap4.6084.1.5f15e393 Ahyacinthus16412-RA NV2t004526001.1
OG_1732	protein|evm.model.Ap4.6400 NV2t004801001.1 Ahyacinthus16424-RA
OG_1733	NV2t004967001.1 Ahyacinthus16428-RA protein|evm.model.Ap4.6405
OG_1734	NV2t004964001.1 NV2t004964002.1 Ahyacinthus16431-RA protein|evm.model.Ap4.6408.1.5f15e445 protein|evm.model.Ap4.6408
OG_1735	protein|evm.model.Ap4.5979 NV2t005430001.1 Ahyacinthus16448-RA
OG_1736	NV2t005101001.1 protein|evm.model.Ap4.5990 Ahyacinthus16452-RA
OG_1737	Ahyacinthus16464-RA protein|evm.model.Ap4.6027
OG_1738	protein|evm.model.Ap4.6007 Ahyacinthus16457-RA
OG_1739	NV2t004460001.1 NV2t004460002.1 protein|evm.model.Ap4.6383 Ahyacinthus16474-RA
OG_1740	protein|evm.model.Ap4.6371 Ahyacinthus16486-RA NV2t005086002.1
OG_1741	protein|evm.model.Ap4.6290 Ahyacinthus16517-RA Ahyacinthus16518-RA
OG_1742	Ahyacinthus16523-RA NV2t004391001.1 Ahyacinthus16524-RA protein|evm.model.Ap4.6283
OG_1743	protein|evm.model.Ap4.6281 Ahyacinthus16526-RA NV2t004226002.1 NV2t004226001.1
OG_1744	NV2t004389001.1 protein|evm.model.Ap4.6284 Ahyacinthus16522-RA
OG_1745	NV2t005356001.1 Ahyacinthus16525-RA protein|evm.model.Ap4.6282
OG_1746	Ahyacinthus16534-RA NV2t005447001.1 protein|evm.model.Ap4.6274
OG_1747	protein|evm.model.Ap4.6269 protein|evm.model.Ap8.2625 NV2t005293001.1 Ahyacinthus16538-RA protein|evm.model.Ap7.2051 protein|evm.model.Ap12.2000
OG_1748	NV2t004807001.1 NV2t004807002.1 protein|evm.model.Ap4.6404
OG_1749	protein|evm.model.Ap4.6239 NV2t004808001.1 NV2t004808002.1 Ahyacinthus16551-RA
OG_1750	NV2t005310001.1 NV2t005310002.1 NV2t005310003.1 protein|evm.model.Ap4.6196 Ahyacinthus16581-RA Ahyacinthus16580-RA
OG_1751	Ahyacinthus16583-RA protein|evm.model.Ap4.6194 NV2t004394001.1
OG_1752	Ahyacinthus16614-RA NV2t005402001.1 protein|evm.model.Ap4.7082
OG_1753	protein|evm.model.Ap4.7086 Ahyacinthus16617-RA NV2t005399001.1
OG_1754	NV2t005465001.1 protein|evm.model.Ap4.7050 Ahyacinthus16626-RA
OG_1755	protein|evm.model.Ap4.7097 Ahyacinthus16624-RA NV2t004441001.1
OG_1756	NV2t005467001.1 Ahyacinthus16627-RA protein|evm.model.Ap4.7051
OG_1757	Ahyacinthus16632-RA protein|evm.model.Ap4.7064 NV2t004322001.1 NV2t004322002.1
OG_1758	Ahyacinthus16639-RA protein|evm.model.Ap4.7105 NV2t005307001.1 NV2t005307002.1
OG_1759	protein|evm.model.Ap4.7101 Ahyacinthus16642-RA NV2t005306001.1 NV2t005306002.1
OG_1760	NV2t004051001.1 Ahyacinthus16647-RA protein|evm.model.Ap4.7045
OG_1761	NV2t005277001.1 protein|evm.model.Ap4.7039 Ahyacinthus16650-RA
OG_1762	NV2t004358001.1 protein|evm.model.Ap4.7037 Ahyacinthus16651-RA
OG_1763	Ahyacinthus16646-RA NV2t005452003.1 NV2t005452004.1 NV2t005452005.1 NV2t005452006.1 NV2t005452001.1 NV2t005452002.1 protein|evm.model.Ap4.7046
OG_1764	protein|evm.model.Ap4.7044 Ahyacinthus16648-RA NV2t004739001.1 NV2t004739002.1 NV2t004739003.1
OG_1765	NV2t004860001.1 NV2t004860002.1 NV2t004860003.1 Ahyacinthus16657-RA protein|evm.model.Ap4.7016
OG_1766	Ahyacinthus16654-RA Ahyacinthus16656-RA NV2t004734001.1 protein|evm.model.Ap4.7017
OG_1767	NV2t005344001.1 Ahyacinthus16676-RA protein|evm.model.Ap4.6984
OG_1768	protein|evm.model.Ap4.6986 Ahyacinthus16678-RA NV2t004847001.1
OG_1769	Ahyacinthus16682-RA protein|evm.model.Ap4.6964 NV2t004890001.1
OG_1770	NV2t004887001.1 NV2t004887002.1 Ahyacinthus16686-RA protein|evm.model.Ap4.6958
OG_1771	Ahyacinthus16687-RA protein|evm.model.Ap4.6955
OG_1772	Ahyacinthus16696-RA protein|evm.model.Ap4.6926 NV2t004573001.1
OG_1773	protein|evm.model.Ap4.6927 NV2t004574001.1 Ahyacinthus16695-RA
OG_1774	protein|evm.model.Ap4.6923.1.5f15e54d protein|evm.model.Ap4.6923 Ahyacinthus16698-RA NV2t004517001.1 NV2t004517002.1 NV2t004517003.1 NV2t004517004.1 NV2t004517005.1 NV2t004517006.1 NV2t004517007.1 Ahyacinthus16699-RA protein|evm.model.Ap4.6924
OG_1775	Ahyacinthus16724-RA protein|evm.model.Ap4.6881 NV2t005366001.1
OG_1776	protein|evm.model.Ap4.6880 NV2t005419001.1 NV2t005419002.1 Ahyacinthus16723-RA
OG_1777	NV2t005106001.1 protein|evm.model.Ap4.7286 Ahyacinthus16745-RA
OG_1778	NV2t004335001.1 Ahyacinthus16748-RA Ahyacinthus16749-RA protein|evm.model.Ap4.7283
OG_1779	NV2t010275002.1 NV2t010275001.1 Ahyacinthus16736-RA protein|evm.model.Ap4.6860
OG_1780	Ahyacinthus16739-RA protein|evm.model.Ap4.6856 NV2t004174001.1
OG_1781	protein|evm.model.Ap4.7275 Ahyacinthus16756-RA Ahyacinthus16757-RA NV2t004332001.1
OG_1782	protein|evm.model.Ap4.7268 Ahyacinthus16761-RA NV2t004313001.1
OG_1783	Ahyacinthus16741-RA protein|evm.model.Ap4.7292 NV2t005109001.1
OG_1784	NV2t004336001.1 Ahyacinthus16747-RA protein|evm.model.Ap4.7284
OG_1785	protein|evm.model.Ap4.7281 protein|evm.model.Ap4.7281.1.5f15e62c NV2t004221001.1 Ahyacinthus16751-RA
OG_1786	Ahyacinthus16760-RA NV2t004312001.1 protein|evm.model.Ap4.7269
OG_1787	NV2t005216001.1 protein|evm.model.Ap4.7250 protein|evm.model.Ap4.7259 Ahyacinthus16763-RA protein|evm.model.Ap4.7261
OG_1788	NV2t017534001.1 Ahyacinthus10899-RA protein|evm.model.Ap2.1199
OG_1789	protein|evm.model.Ap2.1202 Ahyacinthus10903-RA
OG_1790	protein|evm.model.Ap2.1230 NV2t018605001.1 Ahyacinthus10914-RA
OG_1791	protein|evm.model.Ap2.1224 Ahyacinthus10916-RA NV2t017465001.1
OG_1792	NV2t018215001.1 protein|evm.model.Ap2.1233 Ahyacinthus10919-RA
OG_1793	Ahyacinthus10927-RA protein|evm.model.Ap2.1241 NV2t017896001.1
OG_1794	protein|evm.model.Ap2.1239 NV2t017463001.1 Ahyacinthus10925-RA
OG_1795	Ahyacinthus10942-RA protein|evm.model.Ap2.1276
OG_1796	Ahyacinthus10943-RA protein|evm.model.Ap2.1277 protein|evm.model.Ap2.1277.1.5f15df58 NV2t017799001.1
OG_1797	Ahyacinthus10951-RA NV2t017498001.1 protein|evm.model.Ap2.1329
OG_1798	NV2t018442005.1 NV2t018442001.1 NV2t018442002.1 NV2t018442003.1 NV2t018442004.1 Ahyacinthus10953-RA Ahyacinthus10954-RA protein|evm.model.Ap2.1347 protein|evm.model.Ap2.1349
OG_1799	protein|evm.model.Ap2.1350 NV2t017333001.1 Ahyacinthus10955-RA
OG_1800	protein|evm.model.Ap2.1392 NV2t017664002.1 NV2t017664003.1 NV2t017664004.1 NV2t017664001.1 Ahyacinthus10964-RA Ahyacinthus10965-RA Ahyacinthus10966-RA
OG_1801	NV2t017427001.1 NV2t017415001.1 protein|evm.model.Ap2.1417 Ahyacinthus10982-RA
OG_1802	NV2t019164003.1 NV2t019164001.1 NV2t019164002.1 Ahyacinthus10989-RA protein|evm.model.Ap2.1431
OG_1803	protein|evm.model.Ap2.1437 NV2t017586001.1 Ahyacinthus10997-RA
OG_1804	Ahyacinthus11002-RA protein|evm.model.Ap2.1442 NV2t019147001.1 NV2t019147002.1 NV2t019148001.1
OG_1805	protein|evm.model.Ap2.1445 Ahyacinthus11006-RA
OG_1806	Ahyacinthus11008-RA protein|evm.model.Ap2.1447 NV2t017578001.1
OG_1807	protein|evm.model.Ap2.1450 protein|evm.model.Ap2.1450.1.5f15dfab Ahyacinthus11011-RA NV2t018895004.1 NV2t018895001.1 NV2t018895002.1 NV2t018895003.1
OG_1808	Ahyacinthus11010-RA NV2t018894001.1 protein|evm.model.Ap2.1449
OG_1809	Ahyacinthus11028-RA protein|evm.model.Ap2.1472 NV2t018950001.1
OG_1810	protein|evm.model.Ap2.1475 Ahyacinthus11030-RA NV2t018944001.1 NV2t018944002.1
OG_1811	protein|evm.model.Ap2.1481 Ahyacinthus11036-RA Ahyacinthus11037-RA NV2t018936001.1 NV2t018938001.1 NV2t018939001.1 Ahyacinthus11035-RA
OG_1812	protein|evm.model.Ap2.1491 Ahyacinthus11044-RA
OG_1813	NV2t018818001.1 protein|evm.model.Ap2.1508 Ahyacinthus11054-RA
OG_1814	Ahyacinthus11061-RA Ahyacinthus11060-RA NV2t017481001.1 protein|evm.model.Ap2.1514
OG_1815	NV2t017502001.1 Ahyacinthus11064-RA protein|evm.model.Ap2.1516
OG_1816	NV2t018398001.1 Ahyacinthus11065-RA protein|evm.model.Ap2.1515
OG_1817	protein|evm.model.Ap2.1517 Ahyacinthus11066-RA NV2t018602001.1
OG_1818	NV2t018170001.1 protein|evm.model.Ap2.1519 protein|evm.model.Ap2.1519.1.5f15dfde Ahyacinthus11068-RA
OG_1819	NV2t018350001.1 protein|evm.model.Ap2.1564 Ahyacinthus11078-RA
OG_1820	protein|evm.model.Ap2.1561 NV2t018785001.1 NV2t018785002.1 NV2t018785003.1 NV2t018785004.1 NV2t018785005.1 Ahyacinthus11082-RA
OG_1821	Ahyacinthus11089-RA NV2t017460001.1 protein|evm.model.Ap2.1556
OG_1822	NV2t017461001.1 NV2t017461002.1 NV2t017461003.1 NV2t017461004.1 NV2t017461005.1 Ahyacinthus11090-RA protein|evm.model.Ap2.1557
OG_1823	NV2t018787001.1 NV2t018787002.1 protein|evm.model.Ap2.1539 Ahyacinthus11094-RA
OG_1824	protein|evm.model.Ap2.1537 NV2t018788001.1 NV2t018788002.1 Ahyacinthus11099-RA Ahyacinthus11100-RA Ahyacinthus11101-RA
OG_1825	Ahyacinthus11103-RA Ahyacinthus11104-RA protein|evm.model.Ap2.1533 NV2t018887001.1 NV2t018887002.1 NV2t018887003.1 NV2t018887004.1 NV2t018887005.1
OG_1826	NV2t018884001.1 protein|evm.model.Ap2.1572 Ahyacinthus11107-RA
OG_1827	NV2t018901002.1 Ahyacinthus11114-RA protein|evm.model.Ap2.1579 NV2t018901001.1
OG_1828	NV2t018886001.1 protein|evm.model.Ap2.1570 Ahyacinthus11105-RA Ahyacinthus11106-RA
OG_1829	Ahyacinthus11108-RA protein|evm.model.Ap2.1571 NV2t018885001.1
OG_1830	protein|evm.model.Ap2.1573 Ahyacinthus11109-RA NV2t018883004.1 NV2t018883001.1 NV2t018883002.1 NV2t018883003.1
OG_1831	protein|evm.model.Ap2.1623 NV2t018111001.1 NV2t018112001.1 Ahyacinthus11129-RA Ahyacinthus11130-RA Ahyacinthus11131-RA
OG_1832	NV2t017477001.1 protein|evm.model.Ap2.1625 Ahyacinthus11132-RA
OG_1833	Ahyacinthus11136-RA protein|evm.model.Ap2.1629
OG_1834	Ahyacinthus11154-RA protein|evm.model.Ap2.1639 NV2t017737001.1
OG_1835	NV2t017738001.1 Ahyacinthus11153-RA protein|evm.model.Ap2.1638
OG_1836	Ahyacinthus11163-RA NV2t018955001.1 protein|evm.model.Ap2.1663
OG_1837	NV2t018117001.1 protein|evm.model.Ap2.1668 Ahyacinthus11167-RA
OG_1838	protein|evm.model.Ap2.1667 NV2t018629001.1 Ahyacinthus11166-RA
OG_1839	protein|evm.model.Ap2.1699 NV2t017911001.1 Ahyacinthus11184-RA
OG_1840	protein|evm.model.Ap2.1700 Ahyacinthus11186-RA Ahyacinthus11185-RA NV2t017456001.1
OG_1841	protein|evm.model.Ap2.1706 Ahyacinthus11189-RA NV2t017877001.1 NV2t017877002.1
OG_1842	Ahyacinthus11194-RA NV2t017438001.1 protein|evm.model.Ap2.1710
OG_1843	protein|evm.model.Ap2.1707 Ahyacinthus11190-RA NV2t018719001.1
OG_1844	protein|evm.model.Ap2.1708 NV2t017106001.1 Ahyacinthus11191-RA
OG_1845	NV2t017868001.1 NV2t017868002.1 protein|evm.model.Ap2.1776 Ahyacinthus11202-RA
OG_1846	Ahyacinthus11199-RA Ahyacinthus11200-RA NV2t017869001.1 protein|evm.model.Ap2.1775
OG_1847	Ahyacinthus11207-RA protein|evm.model.Ap2.1781 NV2t017864001.1
OG_1848	protein|evm.model.Ap2.1783 NV2t018859001.1 Ahyacinthus11209-RA
OG_1849	protein|evm.model.Ap3.802 protein|evm.model.Ap4.5877 protein|evm.model.Ap3.801 protein|evm.model.Ap4.5876 protein|evm.model.Ap2.2837 NV2t010931001.1 Ahyacinthus06649-RA protein|evm.model.Ap3.819 Ahyacinthus02885-RA protein|evm.model.Ap2.2375 protein|evm.model.Ap2.2397 protein|evm.model.Ap2.2580 NV2t017303001.1 NV2t017303002.1 NV2t017303003.1 NV2t017303004.1 NV2t017303005.1 NV2t017836001.1 NV2t024574001.1 protein|evm.model.Ap7.19 protein|evm.model.Ap2.1786 protein|evm.model.Ap3.2045.1.5f15e660 protein|evm.model.Ap3.2045 Ahyacinthus11210-RA
OG_1850	Ahyacinthus11222-RA NV2t000756001.1 protein|evm.model.Ap10.1557_evm.model.Ap10.1544.1.5f1689ee protein|evm.model.Ap10.1557_evm.model.Ap10.1544
OG_1851	protein|evm.model.Ap2.754 Ahyacinthus11232-RA NV2t017673001.1
OG_1852	Ahyacinthus11247-RA NV2t017856001.1 protein|evm.model.Ap2.499
OG_1853	NV2t017548001.1 NV2t025977001.1 Ahyacinthus11253-RA protein|evm.model.Ap2.491 Ahyacinthus11252-RA
OG_1854	NV2t017859001.1 Ahyacinthus11248-RA protein|evm.model.Ap2.498
OG_1855	protein|evm.model.Ap2.502 NV2t018934001.1 NV2t018934002.1 Ahyacinthus11244-RA Ahyacinthus11245-RA
OG_1856	Ahyacinthus11254-RA Ahyacinthus11255-RA protein|evm.model.Ap2.489 NV2t018163001.1 NV2t018163002.1
OG_1857	Ahyacinthus11267-RA NV2t017640001.1 NV2t017640002.1 protein|evm.model.Ap2.470
OG_1858	protein|evm.model.Ap2.1819 Ahyacinthus11279-RA
OG_1859	protein|evm.model.Ap2.461_evm.model.Ap2.463 NV2t017657001.1 Ahyacinthus11276-RA
OG_1860	NV2t018409001.1 protein|evm.model.Ap2.439 Ahyacinthus11284-RA
OG_1861	protein|evm.model.Ap2.409 NV2t019103001.1 Ahyacinthus11289-RA
OG_1862	NV2t019106001.1 protein|evm.model.Ap2.406 Ahyacinthus11291-RA
OG_1863	Ahyacinthus11296-RA protein|evm.model.Ap2.396 NV2t017367001.1
OG_1864	protein|evm.model.Ap2.356 NV2t018889001.1 Ahyacinthus11298-RA
OG_1865	NV2t018888001.1 NV2t018888002.1 protein|evm.model.Ap2.352 Ahyacinthus11301-RA
OG_1866	NV2t017696001.1 NV2t017696002.1 NV2t017696003.1 NV2t017696004.1 Ahyacinthus11302-RA protein|evm.model.Ap2.351 Ahyacinthus11303-RA
OG_1867	Ahyacinthus11313-RA NV2t019208001.1 NV2t019208002.1 NV2t019208003.1 protein|evm.model.Ap2.337
OG_1868	NV2t017845001.1 NV2t017845002.1 NV2t017845003.1 Ahyacinthus11316-RA protein|evm.model.Ap2.1788
OG_1869	protein|evm.model.Ap2.680 Ahyacinthus11317-RA NV2t017844001.1 NV2t017844002.1
OG_1870	protein|evm.model.Ap2.3621 NV2t006852001.1 Ahyacinthus11320-RA
OG_1871	NV2t019207004.1 NV2t019207005.1 NV2t019207002.1 NV2t019207003.1 Ahyacinthus11314-RA protein|evm.model.Ap2.336
OG_1872	protein|evm.model.Ap2.677 Ahyacinthus11321-RA NV2t018624001.1
OG_1873	Ahyacinthus11322-RA NV2t019224001.1 protein|evm.model.Ap2.675
OG_1874	Ahyacinthus11324-RA protein|evm.model.Ap2.673 NV2t018623001.1 Ahyacinthus11325-RA Ahyacinthus11326-RA
OG_1875	NV2t017555001.1 Ahyacinthus11331-RA protein|evm.model.Ap2.926
OG_1876	Ahyacinthus11334-RA protein|evm.model.Ap2.930
OG_1877	protein|evm.model.Ap2.958 NV2t017830001.1 Ahyacinthus11348-RA
OG_1878	Ahyacinthus11353-RA protein|evm.model.Ap2.978 NV2t017992001.1
OG_1879	protein|evm.model.Ap2.1005 protein|evm.model.Ap2.1004 Ahyacinthus11371-RA NV2t018834001.1 protein|evm.model.Ap2.1000 Ahyacinthus11370-RA
OG_1880	protein|evm.model.Ap2.998 Ahyacinthus11364-RA Ahyacinthus11365-RA NV2t017507004.1 NV2t017507001.1 NV2t017507002.1 NV2t017507003.1 NV2t017507005.1 NV2t017507006.1
OG_1881	Ahyacinthus11394-RA protein|evm.model.Ap2.305 protein|evm.model.Ap2.320 protein|evm.model.Ap2.471 NV2t018313001.1 Ahyacinthus11271-RA Ahyacinthus11380-RA protein|evm.model.Ap2.318 protein|evm.model.Ap6.2896 protein|evm.model.Ap2.317 NV2t018250001.1 Ahyacinthus11381-RA
OG_1882	Ahyacinthus11384-RA protein|evm.model.Ap2.315 NV2t018249001.1
OG_1883	protein|evm.model.Ap2.217 Ahyacinthus11409-RA NV2t018155001.1
OG_1884	NV2t018153001.1 NV2t018153002.1 NV2t018153003.1 NV2t018153004.1 NV2t018153005.1 NV2t018153006.1 protein|evm.model.Ap2.219 Ahyacinthus11412-RA
OG_1885	protein|evm.model.Ap2.220 NV2t018157001.1 Ahyacinthus11413-RA
OG_1886	protein|evm.model.Ap2.236 Ahyacinthus11422-RA
OG_1887	protein|evm.model.Ap2.226 NV2t018147001.1 Ahyacinthus11417-RA
OG_1888	protein|evm.model.Ap2.235 NV2t018586001.1 Ahyacinthus11421-RA Ahyacinthus11420-RA Ahyacinthus11419-RA
OG_1889	protein|evm.model.Ap2.81 NV2t019082001.1 Ahyacinthus11437-RA
OG_1890	NV2t021763001.1 NV2t021756001.1 NV2t021756002.1 NV2t021756003.1 Ahyacinthus01121-RA protein|evm.model.Ap14.1512 Ahyacinthus01117-RA protein|evm.model.Ap9.585 Ahyacinthus01119-RA Ahyacinthus01120-RA protein|evm.model.Ap1.3586 protein|evm.model.Ap2.263 protein|evm.model.Ap8.678 Ahyacinthus11388-RA protein|evm.model.Ap2.310 Ahyacinthus11442-RA
OG_1891	Ahyacinthus10643-RA NV2t024806001.1 NV2t024806002.1 protein|evm.model.Ap1.3599
OG_1892	NV2t017643001.1 NV2t017643002.1 protein|evm.model.Ap2.264 Ahyacinthus11439-RA
OG_1893	NV2t017683002.1 Ahyacinthus11450-RA protein|evm.model.Ap2.198
OG_1894	NV2t018875001.1 NV2t018880001.1 protein|evm.model.Ap2.660 protein|evm.model.Ap2.667 protein|evm.model.Ap2.664 Ahyacinthus11463-RA
OG_1895	protein|evm.model.Ap2.662 Ahyacinthus11462-RA NV2t018874001.1
OG_1896	Ahyacinthus11475-RA protein|evm.model.Ap2.645 protein|evm.model.Ap2.645.1.5f15dde9 NV2t018135001.1 NV2t018135002.1 NV2t018135003.1 NV2t018135004.1 NV2t018135005.1
OG_1897	Ahyacinthus11471-RA protein|evm.model.Ap2.647 protein|evm.model.Ap2.647.1.5f15ddec
OG_1898	Ahyacinthus11516-RA NV2t018321001.1 protein|evm.model.Ap2.23.1.5f15dc95 protein|evm.model.Ap2.23
OG_1899	NV2t018322001.1 Ahyacinthus11517-RA protein|evm.model.Ap2.21
OG_1900	NV2t018134001.1 Ahyacinthus11511-RA protein|evm.model.Ap2.28
OG_1901	protein|evm.model.Ap2.693 Ahyacinthus11522-RA Ahyacinthus11523-RA Ahyacinthus11524-RA NV2t018275001.1 NV2t018275003.1 NV2t018276001.1
OG_1902	Ahyacinthus11532-RA NV2t018522001.1 NV2t018524001.1 protein|evm.model.Ap2.1136
OG_1903	NV2t018513001.1 protein|evm.model.Ap2.1135 protein|evm.model.Ap2.1135.1.5f15dee8 Ahyacinthus11530-RA Ahyacinthus11531-RA
OG_1904	protein|evm.model.Ap2.1137 NV2t002483001.1 NV2t018523001.1 NV2t018523002.1 NV2t018523003.1 NV2t018525001.1 NV2t018525002.1 Ahyacinthus11533-RA Ahyacinthus11534-RA NV2t018527001.1
OG_1905	NV2t013055002.1 protein|evm.model.Ap4.515 Ahyacinthus14852-RA
OG_1906	Ahyacinthus11545-RA NV2t018857001.1 protein|evm.model.Ap2.1140
OG_1907	NV2t015827001.1 Ahyacinthus11542-RA protein|evm.model.Ap3.1339
OG_1908	NV2t018717001.1 NV2t018717002.1 NV2t018717003.1 NV2t018717004.1 NV2t018717005.1 NV2t018717006.1 NV2t018717007.1 protein|evm.model.Ap2.1 Ahyacinthus11554-RA Ahyacinthus11555-RA
OG_1909	protein|evm.model.Ap2.1141 NV2t018856001.1 Ahyacinthus11547-RA
OG_1910	NV2t018718001.1 NV2t018718002.1 NV2t018718003.1 Ahyacinthus11553-RA protein|evm.model.Ap2.2.1.5f15dc80 protein|evm.model.Ap2.2
OG_1911	Ahyacinthus11559-RA NV2t017921001.1 protein|evm.model.Ap2.382
OG_1912	NV2t017516001.1 Ahyacinthus11571-RA protein|evm.model.Ap2.1109
OG_1913	Ahyacinthus11574-RA NV2t017342001.1 protein|evm.model.Ap2.1079
OG_1914	NV2t017828001.1 protein|evm.model.Ap2.1080 Ahyacinthus11575-RA
OG_1915	Ahyacinthus11584-RA Ahyacinthus11585-RA NV2t019045001.1 NV2t019045002.1 protein|evm.model.Ap2.1039.1.5f15dec0 protein|evm.model.Ap2.1039 protein|evm.model.Ap2.1039.1.5f168b6d
OG_1916	NV2t018644001.1 Ahyacinthus11595-RA protein|evm.model.Ap2.1072_evm.model.Ap2.1076
OG_1917	Ahyacinthus11609-RA Ahyacinthus11610-RA NV2t017916001.1 NV2t017916002.1 protein|evm.model.Ap2.1149
OG_1918	protein|evm.model.Ap2.1147 NV2t018628001.1 Ahyacinthus11612-RA
OG_1919	protein|evm.model.Ap2.11 Ahyacinthus11621-RA NV2t018501001.1
OG_1920	protein|evm.model.Ap2.9 NV2t018499001.1 Ahyacinthus11619-RA
OG_1921	protein|evm.model.Ap2.10 Ahyacinthus11620-RA NV2t018500001.1
OG_1922	protein|evm.model.Ap2.902 Ahyacinthus11636-RA NV2t017790001.1 Ahyacinthus11635-RA protein|evm.model.Ap2.901
OG_1923	Ahyacinthus11630-RA NV2t017965001.1 protein|evm.model.Ap2.905
OG_1924	protein|evm.model.Ap2.903 NV2t017793001.1 Ahyacinthus11634-RA
OG_1925	Ahyacinthus11642-RA NV2t017709001.1 NV2t017709002.1 protein|evm.model.Ap2.1194
OG_1926	NV2t017611001.1 Ahyacinthus11646-RA protein|evm.model.Ap2.1191
OG_1927	Ahyacinthus11679-RA protein|evm.model.Ap2.1057 Ahyacinthus11680-RA NV2t017433002.1 NV2t017433001.1 NV2t017433003.1 NV2t017433004.1 Ahyacinthus11677-RA
OG_1928	protein|evm.model.Ap2.1071_evm.model.Ap2.1061 NV2t014788001.1 Ahyacinthus11689-RA
OG_1929	protein|evm.model.Ap2.1797 NV2t018476001.1 Ahyacinthus11717-RA Ahyacinthus11718-RA
OG_1930	NV2t018103001.1 protein|evm.model.Ap2.1805 Ahyacinthus11737-RA
OG_1931	Ahyacinthus11745-RA protein|evm.model.Ap2.1813
OG_1932	Ahyacinthus11809-RA protein|evm.model.Ap2.2847 NV2t010277001.1
OG_1933	protein|evm.model.Ap2.2846 NV2t010276001.1 NV2t010276002.1 NV2t010276003.1 Ahyacinthus11808-RA
OG_1934	protein|evm.model.Ap2.3716_evm.model.Ap2.3714 NV2t013323001.1 Ahyacinthus11813-RA
OG_1935	Ahyacinthus11815-RA protein|evm.model.Ap2.2850 NV2t010152001.1 NV2t010152002.1 NV2t010152003.1
OG_1936	protein|evm.model.Ap2.3566 NV2t014062001.1 NV2t014062002.1 NV2t014057001.1 Ahyacinthus11829-RA
OG_1937	protein|evm.model.Ap2.3567 NV2t014063001.1 Ahyacinthus11828-RA
OG_1938	Ahyacinthus11837-RA protein|evm.model.Ap2.3553
OG_1939	protein|evm.model.Ap2.3557 NV2t014592001.1 Ahyacinthus11834-RA
OG_1940	protein|evm.model.Ap2.3552 NV2t014660001.1 Ahyacinthus11838-RA
