"","target","species","OG","Nvec","Ahya","Apoc"
"Ahyacinthus05979-RA","Ahyacinthus05979-RA","Ahya","OG_462",0,1,0
"Ahyacinthus05980-RA","Ahyacinthus05980-RA","Ahya","OG_462",0,1,0
"Ahyacinthus05981-RA","Ahyacinthus05981-RA","Ahya","OG_1547",0,1,0
"Ahyacinthus05982-RA","Ahyacinthus05982-RA","Ahya","OG_5076",1,1,0
"Ahyacinthus05983-RA","Ahyacinthus05983-RA","Ahya","OG_12522",0,1,1
"Ahyacinthus05991-RA","Ahyacinthus05991-RA","Ahya","OG_5108",0,1,1
"Ahyacinthus05995-RA","Ahyacinthus05995-RA","Ahya","OG_4203",0,1,1
"Ahyacinthus05998-RA","Ahyacinthus05998-RA","Ahya","OG_4204",0,1,0
"Ahyacinthus06000-RA","Ahyacinthus06000-RA","Ahya","OG_170",1,1,1
"Ahyacinthus06006-RA","Ahyacinthus06006-RA","Ahya","OG_12482",0,1,0
"Ahyacinthus06016-RA","Ahyacinthus06016-RA","Ahya","OG_369",1,1,1
"Ahyacinthus06019-RA","Ahyacinthus06019-RA","Ahya","OG_737",1,1,0
"Ahyacinthus06022-RA","Ahyacinthus06022-RA","Ahya","OG_832",0,1,0
"Ahyacinthus06023-RA","Ahyacinthus06023-RA","Ahya","OG_832",0,1,0
"Ahyacinthus06025-RA","Ahyacinthus06025-RA","Ahya","OG_832",0,1,0
"Ahyacinthus06028-RA","Ahyacinthus06028-RA","Ahya","OG_1030",1,1,0
"Ahyacinthus06029-RA","Ahyacinthus06029-RA","Ahya","OG_1030",1,1,0
"Ahyacinthus06030-RA","Ahyacinthus06030-RA","Ahya","OG_296",0,1,0
"Ahyacinthus06031-RA","Ahyacinthus06031-RA","Ahya","OG_868",1,1,1
"Ahyacinthus06033-RA","Ahyacinthus06033-RA","Ahya","OG_9874",0,1,1
"Ahyacinthus06034-RA","Ahyacinthus06034-RA","Ahya","OG_4205",0,1,0
"Ahyacinthus06042-RA","Ahyacinthus06042-RA","Ahya","OG_5200",0,1,0
"Ahyacinthus06043-RA","Ahyacinthus06043-RA","Ahya","OG_5199",0,1,1
"Ahyacinthus06044-RA","Ahyacinthus06044-RA","Ahya","OG_9619",0,1,0
"Ahyacinthus06050-RA","Ahyacinthus06050-RA","Ahya","OG_377",1,1,0
"Ahyacinthus06051-RA","Ahyacinthus06051-RA","Ahya","OG_332",0,1,1
"Ahyacinthus06052-RA","Ahyacinthus06052-RA","Ahya","OG_861",1,1,1
"Ahyacinthus06053-RA","Ahyacinthus06053-RA","Ahya","OG_292",0,1,0
"Ahyacinthus06054-RA","Ahyacinthus06054-RA","Ahya","OG_1001",0,1,0
"Ahyacinthus06055-RA","Ahyacinthus06055-RA","Ahya","OG_459",0,1,0
"Ahyacinthus06056-RA","Ahyacinthus06056-RA","Ahya","OG_1064",0,1,0
"Ahyacinthus06057-RA","Ahyacinthus06057-RA","Ahya","OG_8728",0,1,0
"Ahyacinthus06058-RA","Ahyacinthus06058-RA","Ahya","OG_250",0,1,0
"Ahyacinthus06059-RA","Ahyacinthus06059-RA","Ahya","OG_378",0,1,0
"Ahyacinthus06061-RA","Ahyacinthus06061-RA","Ahya","OG_766",1,1,0
"Ahyacinthus06064-RA","Ahyacinthus06064-RA","Ahya","OG_270",1,1,1
"Ahyacinthus06065-RA","Ahyacinthus06065-RA","Ahya","OG_421",0,1,1
"Ahyacinthus06069-RA","Ahyacinthus06069-RA","Ahya","OG_1098",0,1,1
"Ahyacinthus06070-RA","Ahyacinthus06070-RA","Ahya","OG_832",0,1,0
"Ahyacinthus06074-RA","Ahyacinthus06074-RA","Ahya","OG_10646",0,1,0
"Ahyacinthus06075-RA","Ahyacinthus06075-RA","Ahya","OG_10646",0,1,0
"Ahyacinthus06077-RA","Ahyacinthus06077-RA","Ahya","OG_826",0,1,0
"Ahyacinthus06078-RA","Ahyacinthus06078-RA","Ahya","OG_826",0,1,0
"Ahyacinthus06079-RA","Ahyacinthus06079-RA","Ahya","OG_826",0,1,0
"Ahyacinthus06081-RA","Ahyacinthus06081-RA","Ahya","OG_934",0,1,0
"Ahyacinthus06082-RA","Ahyacinthus06082-RA","Ahya","OG_934",0,1,0
"Ahyacinthus06083-RA","Ahyacinthus06083-RA","Ahya","OG_934",0,1,0
"Ahyacinthus06084-RA","Ahyacinthus06084-RA","Ahya","OG_934",0,1,0
"Ahyacinthus06086-RA","Ahyacinthus06086-RA","Ahya","OG_844",0,1,0
"Ahyacinthus06088-RA","Ahyacinthus06088-RA","Ahya","OG_643",1,1,0
"Ahyacinthus06090-RA","Ahyacinthus06090-RA","Ahya","OG_236",1,1,0
"Ahyacinthus06092-RA","Ahyacinthus06092-RA","Ahya","OG_715",0,1,1
"Ahyacinthus06093-RA","Ahyacinthus06093-RA","Ahya","OG_715",0,1,1
"Ahyacinthus06098-RA","Ahyacinthus06098-RA","Ahya","OG_741",1,1,1
"Ahyacinthus06100-RA","Ahyacinthus06100-RA","Ahya","OG_9629",0,1,0
"Ahyacinthus06101-RA","Ahyacinthus06101-RA","Ahya","OG_4207",0,1,0
"Ahyacinthus06104-RA","Ahyacinthus06104-RA","Ahya","OG_4209",0,1,0
"Ahyacinthus06105-RA","Ahyacinthus06105-RA","Ahya","OG_4211",0,1,0
"Ahyacinthus06107-RA","Ahyacinthus06107-RA","Ahya","OG_4212",0,1,0
"Ahyacinthus06109-RA","Ahyacinthus06109-RA","Ahya","OG_10419",0,1,0
"Ahyacinthus06111-RA","Ahyacinthus06111-RA","Ahya","OG_847",1,1,0
"Ahyacinthus06113-RA","Ahyacinthus06113-RA","Ahya","OG_462",0,1,0
"Ahyacinthus06117-RA","Ahyacinthus06117-RA","Ahya","OG_8251",0,1,0
"Ahyacinthus06118-RA","Ahyacinthus06118-RA","Ahya","OG_1051",1,1,1
"Ahyacinthus06119-RA","Ahyacinthus06119-RA","Ahya","OG_332",0,1,1
"Ahyacinthus06120-RA","Ahyacinthus06120-RA","Ahya","OG_533",0,1,0
"Ahyacinthus06124-RA","Ahyacinthus06124-RA","Ahya","OG_1050",0,1,1
"Ahyacinthus06125-RA","Ahyacinthus06125-RA","Ahya","OG_1050",0,1,1
"Ahyacinthus06126-RA","Ahyacinthus06126-RA","Ahya","OG_348",0,1,0
"Ahyacinthus06127-RA","Ahyacinthus06127-RA","Ahya","OG_369",1,1,1
"Ahyacinthus06128-RA","Ahyacinthus06128-RA","Ahya","OG_348",0,1,0
"Ahyacinthus06129-RA","Ahyacinthus06129-RA","Ahya","OG_8251",0,1,0
"Ahyacinthus06132-RA","Ahyacinthus06132-RA","Ahya","OG_367",0,1,1
"Ahyacinthus06135-RA","Ahyacinthus06135-RA","Ahya","OG_9824",0,1,0
"Ahyacinthus06137-RA","Ahyacinthus06137-RA","Ahya","OG_6744",0,1,1
"Ahyacinthus06138-RA","Ahyacinthus06138-RA","Ahya","OG_847",1,1,0
"Ahyacinthus06142-RA","Ahyacinthus06142-RA","Ahya","OG_9823",0,1,1
"Ahyacinthus06143-RA","Ahyacinthus06143-RA","Ahya","OG_9825",0,1,0
"Ahyacinthus06144-RA","Ahyacinthus06144-RA","Ahya","OG_9778",0,1,0
"Ahyacinthus06145-RA","Ahyacinthus06145-RA","Ahya","OG_9949",0,1,0
"Ahyacinthus06149-RA","Ahyacinthus06149-RA","Ahya","OG_847",1,1,0
"Ahyacinthus06152-RA","Ahyacinthus06152-RA","Ahya","OG_270",1,1,1
"Ahyacinthus06153-RA","Ahyacinthus06153-RA","Ahya","OG_866",0,1,0
"Ahyacinthus06154-RA","Ahyacinthus06154-RA","Ahya","OG_1253",0,1,0
"Ahyacinthus06155-RA","Ahyacinthus06155-RA","Ahya","OG_928",0,1,0
"Ahyacinthus06157-RA","Ahyacinthus06157-RA","Ahya","OG_320",0,1,0
"Ahyacinthus06159-RA","Ahyacinthus06159-RA","Ahya","OG_911",0,1,0
"Ahyacinthus06160-RA","Ahyacinthus06160-RA","Ahya","OG_864",1,1,0
"Ahyacinthus06161-RA","Ahyacinthus06161-RA","Ahya","OG_5081",0,1,0
"Ahyacinthus06162-RA","Ahyacinthus06162-RA","Ahya","OG_1213",0,1,0
"Ahyacinthus06165-RA","Ahyacinthus06165-RA","Ahya","OG_504",0,1,0
"Ahyacinthus06166-RA","Ahyacinthus06166-RA","Ahya","OG_876",0,1,1
"Ahyacinthus06167-RA","Ahyacinthus06167-RA","Ahya","OG_876",0,1,1
"Ahyacinthus06169-RA","Ahyacinthus06169-RA","Ahya","OG_943",0,1,0
"Ahyacinthus06174-RA","Ahyacinthus06174-RA","Ahya","OG_416",0,1,0
"Ahyacinthus06175-RA","Ahyacinthus06175-RA","Ahya","OG_771",1,1,1
"Ahyacinthus06177-RA","Ahyacinthus06177-RA","Ahya","OG_852",0,1,0
"Ahyacinthus06178-RA","Ahyacinthus06178-RA","Ahya","OG_813",0,1,0
"Ahyacinthus06179-RA","Ahyacinthus06179-RA","Ahya","OG_848",1,1,0
"Ahyacinthus06183-RA","Ahyacinthus06183-RA","Ahya","OG_12564",0,1,0
"Ahyacinthus06184-RA","Ahyacinthus06184-RA","Ahya","OG_741",1,1,1
"Ahyacinthus06185-RA","Ahyacinthus06185-RA","Ahya","OG_216",1,1,1
"Ahyacinthus06186-RA","Ahyacinthus06186-RA","Ahya","OG_216",1,1,1
"Ahyacinthus06188-RA","Ahyacinthus06188-RA","Ahya","OG_935",0,1,0
"Ahyacinthus06191-RA","Ahyacinthus06191-RA","Ahya","OG_496",0,1,0
"Ahyacinthus06193-RA","Ahyacinthus06193-RA","Ahya","OG_1079",0,1,1
"Ahyacinthus06194-RA","Ahyacinthus06194-RA","Ahya","OG_936",0,1,0
"Ahyacinthus06196-RA","Ahyacinthus06196-RA","Ahya","OG_849",0,1,0
"Ahyacinthus06198-RA","Ahyacinthus06198-RA","Ahya","OG_5125",1,1,1
"Ahyacinthus06199-RA","Ahyacinthus06199-RA","Ahya","OG_868",1,1,1
"Ahyacinthus06201-RA","Ahyacinthus06201-RA","Ahya","OG_11650",0,1,0
"Ahyacinthus06202-RA","Ahyacinthus06202-RA","Ahya","OG_847",1,1,0
"Ahyacinthus06203-RA","Ahyacinthus06203-RA","Ahya","OG_773",1,1,1
"Ahyacinthus06204-RA","Ahyacinthus06204-RA","Ahya","OG_745",1,1,1
"Ahyacinthus06205-RA","Ahyacinthus06205-RA","Ahya","OG_377",1,1,0
"Ahyacinthus06210-RA","Ahyacinthus06210-RA","Ahya","OG_892",0,1,0
"Ahyacinthus06212-RA","Ahyacinthus06212-RA","Ahya","OG_702",0,1,1
"Ahyacinthus06213-RA","Ahyacinthus06213-RA","Ahya","OG_1066",0,1,0
"Ahyacinthus06216-RA","Ahyacinthus06216-RA","Ahya","OG_5143",0,1,0
"Ahyacinthus06217-RA","Ahyacinthus06217-RA","Ahya","OG_843",1,1,0
"Ahyacinthus06218-RA","Ahyacinthus06218-RA","Ahya","OG_937",0,1,0
"Ahyacinthus06219-RA","Ahyacinthus06219-RA","Ahya","OG_827",0,1,0
"Ahyacinthus06224-RA","Ahyacinthus06224-RA","Ahya","OG_1097",0,1,0
"Ahyacinthus06225-RA","Ahyacinthus06225-RA","Ahya","OG_1372",0,1,0
"Ahyacinthus06226-RA","Ahyacinthus06226-RA","Ahya","OG_766",1,1,0
"Ahyacinthus06228-RA","Ahyacinthus06228-RA","Ahya","OG_728",0,1,0
"Ahyacinthus06231-RA","Ahyacinthus06231-RA","Ahya","OG_901",0,1,1
"Ahyacinthus06235-RA","Ahyacinthus06235-RA","Ahya","OG_993",1,1,1
"Ahyacinthus06237-RA","Ahyacinthus06237-RA","Ahya","OG_834",1,1,0
"Ahyacinthus06239-RA","Ahyacinthus06239-RA","Ahya","OG_757",1,1,1
"Ahyacinthus06240-RA","Ahyacinthus06240-RA","Ahya","OG_5156",0,1,0
"Ahyacinthus06241-RA","Ahyacinthus06241-RA","Ahya","OG_12366",0,1,0
"Ahyacinthus06243-RA","Ahyacinthus06243-RA","Ahya","OG_1239",1,1,0
"Ahyacinthus06245-RA","Ahyacinthus06245-RA","Ahya","OG_4215",0,1,0
"Ahyacinthus06259-RA","Ahyacinthus06259-RA","Ahya","OG_4220",0,1,0
"Ahyacinthus06260-RA","Ahyacinthus06260-RA","Ahya","OG_4221",0,1,0
"Ahyacinthus06261-RA","Ahyacinthus06261-RA","Ahya","OG_9772",0,1,0
"Ahyacinthus06262-RA","Ahyacinthus06262-RA","Ahya","OG_6742",0,1,0
"Ahyacinthus06263-RA","Ahyacinthus06263-RA","Ahya","OG_9771",0,1,1
"Ahyacinthus06264-RA","Ahyacinthus06264-RA","Ahya","OG_4222",0,1,0
"Ahyacinthus06266-RA","Ahyacinthus06266-RA","Ahya","OG_9770",0,1,0
"Ahyacinthus06276-RA","Ahyacinthus06276-RA","Ahya","OG_149",1,1,1
"Ahyacinthus06277-RA","Ahyacinthus06277-RA","Ahya","OG_314",0,1,0
"Ahyacinthus06278-RA","Ahyacinthus06278-RA","Ahya","OG_9954",0,1,0
"Ahyacinthus06279-RA","Ahyacinthus06279-RA","Ahya","OG_4225",0,1,0
"Ahyacinthus06280-RA","Ahyacinthus06280-RA","Ahya","OG_4226",0,1,0
"Ahyacinthus06285-RA","Ahyacinthus06285-RA","Ahya","OG_9705",0,1,0
"Ahyacinthus06286-RA","Ahyacinthus06286-RA","Ahya","OG_9705",0,1,0
"Ahyacinthus06287-RA","Ahyacinthus06287-RA","Ahya","OG_12555",0,1,0
"Ahyacinthus06293-RA","Ahyacinthus06293-RA","Ahya","OG_9705",0,1,0
"Ahyacinthus06298-RA","Ahyacinthus06298-RA","Ahya","OG_12555",0,1,0
"Ahyacinthus06307-RA","Ahyacinthus06307-RA","Ahya","OG_5125",1,1,1
"Ahyacinthus06308-RA","Ahyacinthus06308-RA","Ahya","OG_1135",0,1,0
"Ahyacinthus06311-RA","Ahyacinthus06311-RA","Ahya","OG_4228",0,1,0
"Ahyacinthus06312-RA","Ahyacinthus06312-RA","Ahya","OG_9962",0,1,0
"Ahyacinthus06313-RA","Ahyacinthus06313-RA","Ahya","OG_9643",0,1,0
"Ahyacinthus06318-RA","Ahyacinthus06318-RA","Ahya","OG_9642",0,1,0
"Ahyacinthus06320-RA","Ahyacinthus06320-RA","Ahya","OG_4229",0,1,0
"Ahyacinthus06322-RA","Ahyacinthus06322-RA","Ahya","OG_9935",0,1,0
"Ahyacinthus06325-RA","Ahyacinthus06325-RA","Ahya","OG_9910",0,1,0
"Ahyacinthus06326-RA","Ahyacinthus06326-RA","Ahya","OG_4230",0,1,0
"Ahyacinthus06327-RA","Ahyacinthus06327-RA","Ahya","OG_4231",0,1,0
"Ahyacinthus06333-RA","Ahyacinthus06333-RA","Ahya","OG_331",0,1,0
"Ahyacinthus06338-RA","Ahyacinthus06338-RA","Ahya","OG_244",0,1,0
"Ahyacinthus06341-RA","Ahyacinthus06341-RA","Ahya","OG_244",0,1,0
"Ahyacinthus06342-RA","Ahyacinthus06342-RA","Ahya","OG_498",0,1,0
"Ahyacinthus06344-RA","Ahyacinthus06344-RA","Ahya","OG_822",0,1,0
"Ahyacinthus06345-RA","Ahyacinthus06345-RA","Ahya","OG_244",0,1,0
"Ahyacinthus06357-RA","Ahyacinthus06357-RA","Ahya","OG_124",0,1,0
"Ahyacinthus06358-RA","Ahyacinthus06358-RA","Ahya","OG_4233",0,1,0
"Ahyacinthus06359-RA","Ahyacinthus06359-RA","Ahya","OG_378",0,1,0
"Ahyacinthus06360-RA","Ahyacinthus06360-RA","Ahya","OG_4233",0,1,0
"Ahyacinthus06363-RA","Ahyacinthus06363-RA","Ahya","OG_1048",0,1,1
"Ahyacinthus06372-RA","Ahyacinthus06372-RA","Ahya","OG_9894",0,1,0
"Ahyacinthus06373-RA","Ahyacinthus06373-RA","Ahya","OG_9893",0,1,0
"Ahyacinthus06374-RA","Ahyacinthus06374-RA","Ahya","OG_9896",0,1,0
"Ahyacinthus06375-RA","Ahyacinthus06375-RA","Ahya","OG_4234",0,1,0
"Ahyacinthus06376-RA","Ahyacinthus06376-RA","Ahya","OG_4235",0,1,0
"Ahyacinthus06384-RA","Ahyacinthus06384-RA","Ahya","OG_6750",0,1,0
"Ahyacinthus06385-RA","Ahyacinthus06385-RA","Ahya","OG_6737",1,1,0
"Ahyacinthus06391-RA","Ahyacinthus06391-RA","Ahya","OG_1051",1,1,1
"Ahyacinthus06392-RA","Ahyacinthus06392-RA","Ahya","OG_1051",1,1,1
"Ahyacinthus06394-RA","Ahyacinthus06394-RA","Ahya","OG_6737",1,1,0
"Ahyacinthus06395-RA","Ahyacinthus06395-RA","Ahya","OG_1051",1,1,1
"Ahyacinthus06396-RA","Ahyacinthus06396-RA","Ahya","OG_1051",1,1,1
"Ahyacinthus06397-RA","Ahyacinthus06397-RA","Ahya","OG_1051",1,1,1
"Ahyacinthus06398-RA","Ahyacinthus06398-RA","Ahya","OG_9811",0,1,0
"Ahyacinthus06400-RA","Ahyacinthus06400-RA","Ahya","OG_4237",0,1,0
"Ahyacinthus06403-RA","Ahyacinthus06403-RA","Ahya","OG_5157",0,1,0
"Ahyacinthus06404-RA","Ahyacinthus06404-RA","Ahya","OG_5157",0,1,0
"Ahyacinthus06405-RA","Ahyacinthus06405-RA","Ahya","OG_898",0,1,0
"Ahyacinthus06407-RA","Ahyacinthus06407-RA","Ahya","OG_5157",0,1,0
"Ahyacinthus06410-RA","Ahyacinthus06410-RA","Ahya","OG_5157",0,1,0
"Ahyacinthus06412-RA","Ahyacinthus06412-RA","Ahya","OG_936",0,1,0
"Ahyacinthus06415-RA","Ahyacinthus06415-RA","Ahya","OG_5157",0,1,0
"Ahyacinthus06422-RA","Ahyacinthus06422-RA","Ahya","OG_4241",0,1,0
"Ahyacinthus06424-RA","Ahyacinthus06424-RA","Ahya","OG_6088",0,1,0
"Ahyacinthus06425-RA","Ahyacinthus06425-RA","Ahya","OG_4238",0,1,0
"Ahyacinthus06428-RA","Ahyacinthus06428-RA","Ahya","OG_4242",0,1,0
"Ahyacinthus06429-RA","Ahyacinthus06429-RA","Ahya","OG_9934",0,1,0
"Ahyacinthus06431-RA","Ahyacinthus06431-RA","Ahya","OG_12738",0,1,0
"Ahyacinthus06433-RA","Ahyacinthus06433-RA","Ahya","OG_4243",0,1,1
"Ahyacinthus06434-RA","Ahyacinthus06434-RA","Ahya","OG_4243",0,1,1
"Ahyacinthus06435-RA","Ahyacinthus06435-RA","Ahya","OG_9819",0,1,0
"Ahyacinthus06451-RA","Ahyacinthus06451-RA","Ahya","OG_4246",0,1,1
"Ahyacinthus06453-RA","Ahyacinthus06453-RA","Ahya","OG_938",0,1,1
"Ahyacinthus06457-RA","Ahyacinthus06457-RA","Ahya","OG_8434",0,1,0
"Ahyacinthus06459-RA","Ahyacinthus06459-RA","Ahya","OG_9676",0,1,0
"Ahyacinthus06464-RA","Ahyacinthus06464-RA","Ahya","OG_9903",0,1,0
"Ahyacinthus06468-RA","Ahyacinthus06468-RA","Ahya","OG_6441",0,1,0
"Ahyacinthus06470-RA","Ahyacinthus06470-RA","Ahya","OG_6441",0,1,0
"Ahyacinthus06473-RA","Ahyacinthus06473-RA","Ahya","OG_5117",0,1,0
"Ahyacinthus06477-RA","Ahyacinthus06477-RA","Ahya","OG_9901",0,1,0
"Ahyacinthus06478-RA","Ahyacinthus06478-RA","Ahya","OG_367",0,1,1
"Ahyacinthus06480-RA","Ahyacinthus06480-RA","Ahya","OG_4248",0,1,0
"Ahyacinthus06483-RA","Ahyacinthus06483-RA","Ahya","OG_5480",1,1,0
"Ahyacinthus06484-RA","Ahyacinthus06484-RA","Ahya","OG_4252",0,1,0
"Ahyacinthus06487-RA","Ahyacinthus06487-RA","Ahya","OG_9905",0,1,0
"Ahyacinthus06488-RA","Ahyacinthus06488-RA","Ahya","OG_9653",0,1,0
"Ahyacinthus06489-RA","Ahyacinthus06489-RA","Ahya","OG_6732",0,1,0
"Ahyacinthus06496-RA","Ahyacinthus06496-RA","Ahya","OG_9709",0,1,0
"Ahyacinthus06504-RA","Ahyacinthus06504-RA","Ahya","OG_6740",0,1,0
"Ahyacinthus06514-RA","Ahyacinthus06514-RA","Ahya","OG_9955",0,1,0
"Ahyacinthus06516-RA","Ahyacinthus06516-RA","Ahya","OG_9686",0,1,0
"Ahyacinthus06519-RA","Ahyacinthus06519-RA","Ahya","OG_9684",0,1,0
"Ahyacinthus06520-RA","Ahyacinthus06520-RA","Ahya","OG_9687",0,1,0
"Ahyacinthus06527-RA","Ahyacinthus06527-RA","Ahya","OG_674",0,1,0
"Ahyacinthus06534-RA","Ahyacinthus06534-RA","Ahya","OG_391",1,1,0
"Ahyacinthus06540-RA","Ahyacinthus06540-RA","Ahya","OG_928",0,1,0
"Ahyacinthus06546-RA","Ahyacinthus06546-RA","Ahya","OG_9856",0,1,0
"Ahyacinthus06557-RA","Ahyacinthus06557-RA","Ahya","OG_514",0,1,0
"Ahyacinthus06558-RA","Ahyacinthus06558-RA","Ahya","OG_514",0,1,0
"Ahyacinthus06564-RA","Ahyacinthus06564-RA","Ahya","OG_514",0,1,0
"Ahyacinthus06565-RA","Ahyacinthus06565-RA","Ahya","OG_514",0,1,0
"Ahyacinthus06566-RA","Ahyacinthus06566-RA","Ahya","OG_1466",0,1,0
"Ahyacinthus06567-RA","Ahyacinthus06567-RA","Ahya","OG_4257",0,1,0
"Ahyacinthus06569-RA","Ahyacinthus06569-RA","Ahya","OG_4256",0,1,0
"Ahyacinthus06570-RA","Ahyacinthus06570-RA","Ahya","OG_5451",0,1,0
"Ahyacinthus06578-RA","Ahyacinthus06578-RA","Ahya","OG_9613",0,1,0
"Ahyacinthus06579-RA","Ahyacinthus06579-RA","Ahya","OG_9612",0,1,0
"Ahyacinthus06583-RA","Ahyacinthus06583-RA","Ahya","OG_4260",0,1,0
"Ahyacinthus06586-RA","Ahyacinthus06586-RA","Ahya","OG_9867",0,1,0
"Ahyacinthus06592-RA","Ahyacinthus06592-RA","Ahya","OG_9798",0,1,0
"Ahyacinthus06601-RA","Ahyacinthus06601-RA","Ahya","OG_9876",0,1,0
"Ahyacinthus06605-RA","Ahyacinthus06605-RA","Ahya","OG_506",0,1,0
"Ahyacinthus06606-RA","Ahyacinthus06606-RA","Ahya","OG_4264",0,1,0
"Ahyacinthus06607-RA","Ahyacinthus06607-RA","Ahya","OG_559",0,1,1
"Ahyacinthus06609-RA","Ahyacinthus06609-RA","Ahya","OG_4265",0,1,0
"Ahyacinthus06610-RA","Ahyacinthus06610-RA","Ahya","OG_9826",0,1,1
"Ahyacinthus06611-RA","Ahyacinthus06611-RA","Ahya","OG_9827",0,1,0
"Ahyacinthus06612-RA","Ahyacinthus06612-RA","Ahya","OG_939",0,1,0
"Ahyacinthus06614-RA","Ahyacinthus06614-RA","Ahya","OG_939",0,1,0
"Ahyacinthus06616-RA","Ahyacinthus06616-RA","Ahya","OG_939",0,1,0
"Ahyacinthus06619-RA","Ahyacinthus06619-RA","Ahya","OG_647",1,1,0
"Ahyacinthus06620-RA","Ahyacinthus06620-RA","Ahya","OG_647",1,1,0
"Ahyacinthus06622-RA","Ahyacinthus06622-RA","Ahya","OG_647",1,1,0
"Ahyacinthus06626-RA","Ahyacinthus06626-RA","Ahya","OG_4266",0,1,0
"Ahyacinthus06627-RA","Ahyacinthus06627-RA","Ahya","OG_9097",0,1,0
"Ahyacinthus06628-RA","Ahyacinthus06628-RA","Ahya","OG_9097",0,1,0
"Ahyacinthus06629-RA","Ahyacinthus06629-RA","Ahya","OG_9928",0,1,0
"Ahyacinthus06632-RA","Ahyacinthus06632-RA","Ahya","OG_9953",0,1,0
"Ahyacinthus06634-RA","Ahyacinthus06634-RA","Ahya","OG_9843",0,1,0
"Ahyacinthus06635-RA","Ahyacinthus06635-RA","Ahya","OG_4268",0,1,0
"Ahyacinthus06638-RA","Ahyacinthus06638-RA","Ahya","OG_4269",0,1,0
"Ahyacinthus06640-RA","Ahyacinthus06640-RA","Ahya","OG_9097",0,1,0
"Ahyacinthus06643-RA","Ahyacinthus06643-RA","Ahya","OG_9807",0,1,0
"Ahyacinthus06648-RA","Ahyacinthus06648-RA","Ahya","OG_9937",0,1,0
"Ahyacinthus06649-RA","Ahyacinthus06649-RA","Ahya","OG_1849",1,1,0
"Ahyacinthus06650-RA","Ahyacinthus06650-RA","Ahya","OG_9765",0,1,0
"Ahyacinthus06651-RA","Ahyacinthus06651-RA","Ahya","OG_6753",0,1,0
"Ahyacinthus06653-RA","Ahyacinthus06653-RA","Ahya","OG_4271",0,1,0
"Ahyacinthus06654-RA","Ahyacinthus06654-RA","Ahya","OG_9904",0,1,0
"Ahyacinthus06655-RA","Ahyacinthus06655-RA","Ahya","OG_9763",0,1,0
"Ahyacinthus06656-RA","Ahyacinthus06656-RA","Ahya","OG_9764",0,1,0
"Ahyacinthus06657-RA","Ahyacinthus06657-RA","Ahya","OG_8151",0,1,0
"Ahyacinthus06659-RA","Ahyacinthus06659-RA","Ahya","OG_12331",0,1,0
"Ahyacinthus06666-RA","Ahyacinthus06666-RA","Ahya","OG_287",1,1,1
"Ahyacinthus06668-RA","Ahyacinthus06668-RA","Ahya","OG_877",0,1,0
"Ahyacinthus06670-RA","Ahyacinthus06670-RA","Ahya","OG_12386",0,1,1
"Ahyacinthus06671-RA","Ahyacinthus06671-RA","Ahya","OG_9748",0,1,1
"Ahyacinthus06672-RA","Ahyacinthus06672-RA","Ahya","OG_9748",0,1,1
"Ahyacinthus06674-RA","Ahyacinthus06674-RA","Ahya","OG_9766",0,1,0
"Ahyacinthus06675-RA","Ahyacinthus06675-RA","Ahya","OG_4273",0,1,0
"Ahyacinthus06681-RA","Ahyacinthus06681-RA","Ahya","OG_4274",0,1,0
"Ahyacinthus06687-RA","Ahyacinthus06687-RA","Ahya","OG_4279",0,1,0
"Ahyacinthus06689-RA","Ahyacinthus06689-RA","Ahya","OG_4278",0,1,0
"Ahyacinthus06690-RA","Ahyacinthus06690-RA","Ahya","OG_4278",0,1,0
"Ahyacinthus06691-RA","Ahyacinthus06691-RA","Ahya","OG_1473",0,1,0
"Ahyacinthus06692-RA","Ahyacinthus06692-RA","Ahya","OG_5050",0,1,0
"Ahyacinthus06699-RA","Ahyacinthus06699-RA","Ahya","OG_4282",0,1,0
"Ahyacinthus06704-RA","Ahyacinthus06704-RA","Ahya","OG_937",0,1,0
"Ahyacinthus06705-RA","Ahyacinthus06705-RA","Ahya","OG_5111",0,1,0
"Ahyacinthus06706-RA","Ahyacinthus06706-RA","Ahya","OG_791",0,1,1
"Ahyacinthus06707-RA","Ahyacinthus06707-RA","Ahya","OG_9879",0,1,0
"Ahyacinthus06708-RA","Ahyacinthus06708-RA","Ahya","OG_792",1,1,0
"Ahyacinthus06714-RA","Ahyacinthus06714-RA","Ahya","OG_488",0,1,1
"Ahyacinthus06717-RA","Ahyacinthus06717-RA","Ahya","OG_488",0,1,1
"Ahyacinthus06719-RA","Ahyacinthus06719-RA","Ahya","OG_488",0,1,1
"Ahyacinthus06725-RA","Ahyacinthus06725-RA","Ahya","OG_792",1,1,0
"Ahyacinthus06726-RA","Ahyacinthus06726-RA","Ahya","OG_792",1,1,0
"Ahyacinthus06727-RA","Ahyacinthus06727-RA","Ahya","OG_791",0,1,1
"Ahyacinthus06728-RA","Ahyacinthus06728-RA","Ahya","OG_5097",0,1,0
"Ahyacinthus06733-RA","Ahyacinthus06733-RA","Ahya","OG_9623",0,1,0
"Ahyacinthus06735-RA","Ahyacinthus06735-RA","Ahya","OG_9918",0,1,0
"Ahyacinthus06736-RA","Ahyacinthus06736-RA","Ahya","OG_4283",0,1,0
"Ahyacinthus06737-RA","Ahyacinthus06737-RA","Ahya","OG_9744",0,1,1
