Coords	Name	MIRNA	apoc_2_S31_L001_R1_001_trim_condensed	apoc_3_S32_L001_R1_001_trim_condensed	apoc_4_S33_L001_R1_001_trim_condensed
Ap7:24897291-24897709	Cluster_19018	N	2	0	0
Ap7:24900447-24900868	Cluster_19019	N	2	0	0
Ap7:24925018-24925436	Cluster_19020	N	2	0	0
Ap7:24949848-24951007	Cluster_19021	N	154	91	101
Ap7:24952528-24952945	Cluster_19022	N	1	2	2
Ap7:24953209-24953745	Cluster_19023	N	120	19	14
Ap7:24960017-24960434	Cluster_19024	N	1	1	0
Ap7:24961309-24961724	Cluster_19025	N	0	0	2
Ap7:24977076-24977492	Cluster_19026	N	0	1	1
Ap7:24990115-24990533	Cluster_19027	N	1	0	1
Ap7:24991025-24991443	Cluster_19028	N	2	0	0
Ap7:25026006-25026423	Cluster_19029	N	9	0	0
Ap7:25049808-25050224	Cluster_19030	N	0	2	0
Ap7:25072321-25072736	Cluster_19031	N	0	0	3
Ap7:25090659-25091083	Cluster_19032	N	0	0	3
Ap7:25095158-25095575	Cluster_19033	N	0	2	0
Ap7:25108250-25108667	Cluster_19034	N	1	2	3
Ap7:25111028-25111508	Cluster_19035	N	4	2	0
Ap7:25114216-25114631	Cluster_19036	N	0	0	2
Ap7:25136769-25137185	Cluster_19037	N	0	1	1
Ap7:25137676-25138095	Cluster_19038	N	12	11	2
Ap7:25142096-25142514	Cluster_19039	N	2	0	0
Ap7:25144846-25145260	Cluster_19040	N	0	0	2
Ap7:25145940-25146356	Cluster_19041	N	0	0	4
Ap7:25149210-25149627	Cluster_19042	N	4	5	1
Ap7:25159329-25159750	Cluster_19043	N	2	0	0
Ap7:25163879-25164296	Cluster_19044	N	4	24	17
Ap7:25176844-25177261	Cluster_19045	N	3	0	1
Ap7:25185870-25186285	Cluster_19046	N	0	0	5
Ap7:25203778-25204193	Cluster_19047	N	0	1	6
Ap7:25217061-25217476	Cluster_19048	N	0	0	2
Ap7:25282868-25283282	Cluster_19049	N	0	0	3
Ap7:25317696-25318115	Cluster_19050	N	3	2	3
Ap7:25358961-25359377	Cluster_19051	N	0	0	3
Ap7:25372973-25373390	Cluster_19052	N	0	0	2
Ap7:25375264-25375687	Cluster_19053	N	2	0	0
Ap7:25399326-25399743	Cluster_19054	N	0	0	2
Ap7:25407334-25407751	Cluster_19055	N	0	0	3
Ap7:25418032-25418447	Cluster_19056	N	0	2	0
Ap7:25419401-25419827	Cluster_19057	N	3	0	0
Ap7:25429439-25429854	Cluster_19058	N	0	1	1
Ap7:25446349-25446771	Cluster_19059	N	0	2	1
Ap7:25455104-25455520	Cluster_19060	N	2	1	0
Ap7:25483553-25483967	Cluster_19061	N	1	1	0
Ap7:25493912-25494328	Cluster_19062	N	1	2	4
Ap7:25517501-25517917	Cluster_19063	N	0	2	1
Ap7:25524555-25524972	Cluster_19064	N	0	0	2
Ap7:25537548-25537965	Cluster_19065	N	0	1	2
Ap7:25559150-25559576	Cluster_19066	N	4	2	0
Ap7:25560817-25561244	Cluster_19067	N	3	0	0
Ap7:25577578-25577994	Cluster_19068	N	2	0	0
Ap7:25589989-25590405	Cluster_19069	N	1	0	4
Ap7:25593441-25593856	Cluster_19070	N	4	0	1
Ap7:25612663-25613081	Cluster_19071	N	2	5	0
Ap7:25620719-25621135	Cluster_19072	N	1	2	2
Ap7:25636991-25637408	Cluster_19073	N	0	2	0
Ap7:25639142-25639559	Cluster_19074	N	1	1	0
Ap7:25645626-25646063	Cluster_19075	N	0	3	0
Ap7:25647212-25647626	Cluster_19076	N	0	1	2
Ap7:25647761-25648172	Cluster_19077	N	1	1	0
Ap7:25651240-25651655	Cluster_19078	N	0	3	0
Ap7:25657551-25657968	Cluster_19079	N	2	0	1
Ap7:25661254-25661681	Cluster_19080	N	2	1	0
Ap7:25669892-25670296	Cluster_19081	N	2	0	0
Ap7:25699624-25700038	Cluster_19082	N	0	0	2
Ap7:25717973-25718390	Cluster_19083	N	0	3	0
Ap7:25760581-25760994	Cluster_19084	N	0	0	2
Ap7:25773749-25774165	Cluster_19085	N	2	2	5
Ap7:25789792-25790209	Cluster_19086	N	3	0	0
Ap7:25797589-25798010	Cluster_19087	N	1	1	0
Ap7:25799045-25799455	Cluster_19088	N	2	1	0
Ap7:25800144-25800729	Cluster_19089	N	5	0	0
Ap7:25802712-25803603	Cluster_19090	N	9	0	5
Ap7:25806226-25806646	Cluster_19091	N	17	0	0
Ap7:25810255-25810671	Cluster_19092	N	1	0	4
Ap7:25863182-25863601	Cluster_19093	N	1	2	3
Ap7:25876716-25877131	Cluster_19094	N	0	1	1
Ap7:25902556-25902973	Cluster_19095	N	2	0	0
Ap7:25915679-25916095	Cluster_19096	N	1	0	1
Ap7:25926166-25926603	Cluster_19097	N	0	6	0
Ap7:25932604-25933022	Cluster_19098	N	0	2	0
Ap7:25944918-25945440	Cluster_19099	N	0	2	4
Ap7:25956592-25957016	Cluster_19100	N	2	0	0
Ap7:25990715-25991131	Cluster_19101	N	0	1	3
Ap7:25992878-25993295	Cluster_19102	N	1	2	2
Ap7:26008361-26008778	Cluster_19103	N	2	0	0
Ap7:26018157-26018575	Cluster_19104	N	0	0	5
Ap7:26030639-26031055	Cluster_19105	N	2	9	13
Ap7:26041598-26042014	Cluster_19106	N	1	0	1
Ap7:26044419-26044833	Cluster_19107	N	0	1	1
Ap7:26047562-26047977	Cluster_19108	N	0	2	6
Ap7:26048206-26048719	Cluster_19109	N	5	2	8
Ap7:26052150-26052566	Cluster_19110	N	0	3	0
Ap7:26056622-26057038	Cluster_19111	N	0	0	2
Ap7:26058610-26059026	Cluster_19112	N	2	0	0
Ap7:26070602-26071017	Cluster_19113	N	0	0	2
Ap7:26085662-26086073	Cluster_19114	N	2	0	1
Ap7:26097943-26098359	Cluster_19115	N	0	7	7
Ap7:26112997-26113417	Cluster_19116	N	2	0	0
Ap7:26123845-26124261	Cluster_19117	N	2	0	0
Ap7:26141757-26142185	Cluster_19118	N	0	0	2
Ap7:26154754-26155170	Cluster_19119	N	0	1	3
Ap7:26175510-26175925	Cluster_19120	N	0	0	4
Ap7:26190472-26190888	Cluster_19121	N	0	0	2
Ap7:26203893-26204310	Cluster_19122	N	0	2	3
Ap7:26217241-26217655	Cluster_19123	N	0	0	3
Ap7:26267297-26267715	Cluster_19124	N	0	0	5
Ap7:26268373-26268790	Cluster_19125	N	0	2	0
Ap7:26268937-26269369	Cluster_19126	N	47	2	1
Ap7:26284267-26284686	Cluster_19127	N	0	0	3
Ap7:26288562-26288986	Cluster_19128	N	0	0	2
Ap7:26299277-26299974	Cluster_19129	N	4	4	3
Ap7:26307536-26307955	Cluster_19130	N	0	0	2
Ap7:26312432-26312855	Cluster_19131	N	1	0	1
Ap7:26313159-26313588	Cluster_19132	N	2	0	0
Ap7:26314600-26315028	Cluster_19133	N	4	1	0
Ap7:26316074-26316502	Cluster_19134	N	2	0	1
Ap7:26341628-26342043	Cluster_19135	N	0	0	4
Ap7:26349794-26350243	Cluster_19136	N	0	0	4
Ap7:26351727-26352144	Cluster_19137	N	1	0	3
Ap7:26353769-26354203	Cluster_19138	N	4	2	0
Ap7:26387139-26387554	Cluster_19139	N	0	2	2
Ap7:26419116-26419531	Cluster_19140	N	0	3	0
Ap7:26425154-26425570	Cluster_19141	N	0	1	1
Ap7:26430191-26430606	Cluster_19142	N	0	3	0
Ap7:26448210-26448626	Cluster_19143	N	0	2	0
Ap7:26453044-26453461	Cluster_19144	N	1	1	0
Ap7:26455974-26456389	Cluster_19145	N	0	0	2
Ap7:26472637-26473055	Cluster_19146	N	0	0	2
Ap7:26473995-26474412	Cluster_19147	N	1	1	0
Ap7:26475268-26475684	Cluster_19148	N	4	0	0
Ap7:26488815-26489233	Cluster_19149	N	2	0	0
Ap7:26494235-26494651	Cluster_19150	N	3	0	0
Ap7:26500662-26501077	Cluster_19151	N	1	2	2
Ap7:26507734-26508151	Cluster_19152	N	0	19	13
Ap7:26510849-26511265	Cluster_19153	N	0	0	2
Ap7:26519074-26519490	Cluster_19154	N	2	0	0
Ap7:26544076-26544493	Cluster_19155	N	0	0	2
Ap7:26557595-26558009	Cluster_19156	N	1	0	1
Ap7:26564995-26565410	Cluster_19157	N	0	0	2
Ap7:26606109-26606525	Cluster_19158	N	0	0	3
Ap7:26607077-26607503	Cluster_19159	N	0	3	2
Ap7:26609653-26610070	Cluster_19160	N	1	0	2
Ap7:26631934-26632361	Cluster_19161	N	0	0	2
Ap7:26649500-26649927	Cluster_19162	N	0	0	3
Ap7:26649951-26650367	Cluster_19163	N	1	1	1
Ap7:26658381-26658798	Cluster_19164	N	0	12	19
Ap7:26696608-26697024	Cluster_19165	N	0	2	34
Ap7:26731217-26732041	Cluster_19166	N	4	1	2
Ap7:26764765-26765286	Cluster_19167	N	5	0	0
Ap7:26776529-26776949	Cluster_19168	N	0	0	7
Ap7:26795896-26796329	Cluster_19169	N	0	2	0
Ap7:26796426-26796865	Cluster_19170	N	0	2	0
Ap7:26835337-26835754	Cluster_19171	N	2	0	0
Ap7:26845546-26845962	Cluster_19172	N	0	3	3
Ap7:26859355-26859770	Cluster_19173	N	0	0	3
Ap7:26902647-26903063	Cluster_19174	N	2	0	2
Ap7:26920967-26921382	Cluster_19175	N	0	1	2
Ap7:26922805-26923221	Cluster_19176	N	0	2	0
Ap7:26949182-26949597	Cluster_19177	N	2	0	0
Ap7:26954925-26955341	Cluster_19178	N	0	3	1
Ap7:26957418-26957834	Cluster_19179	N	0	0	2
Ap7:26969723-26970140	Cluster_19180	N	2	1	0
Ap7:26980103-26980519	Cluster_19181	N	1	0	1
Ap7:27026477-27026889	Cluster_19182	N	0	1	1
Ap7:27079689-27080105	Cluster_19183	N	1	0	1
Ap7:27083295-27083712	Cluster_19184	N	0	2	0
Ap7:27092485-27092902	Cluster_19185	N	0	2	0
Ap7:27095078-27095494	Cluster_19186	N	0	1	1
Ap7:27100462-27100876	Cluster_19187	N	0	0	2
Ap7:27112433-27112850	Cluster_19188	N	1	0	2
Ap7:27117789-27118206	Cluster_19189	N	0	2	3
Ap7:27126434-27126849	Cluster_19190	N	0	2	0
Ap7:27130474-27130904	Cluster_19191	N	2	0	0
Ap7:27142527-27142944	Cluster_19192	N	2	0	0
Ap7:27144472-27144887	Cluster_19193	N	0	2	0
Ap7:27149087-27149504	Cluster_19194	N	1	1	0
Ap7:27163906-27164323	Cluster_19195	N	5	0	0
Ap7:27180230-27180644	Cluster_19196	N	0	0	2
Ap7:27184254-27184678	Cluster_19197	N	3	0	0
Ap7:27222603-27223019	Cluster_19198	N	1	1	0
Ap7:27225227-27225827	Cluster_19199	N	8	1	5
Ap7:27228380-27228794	Cluster_19200	N	1	1	1
Ap7:27234676-27235091	Cluster_19201	N	0	0	2
Ap7:27238415-27238831	Cluster_19202	N	0	3	0
Ap7:27240945-27241362	Cluster_19203	N	0	3	0
Ap7:27261566-27261981	Cluster_19204	N	0	0	2
Ap7:27263962-27264381	Cluster_19205	N	3	72	51
Ap7:27264481-27264897	Cluster_19206	N	0	7	18
Ap7:27268393-27268808	Cluster_19207	N	0	0	3
Ap7:27270460-27270894	Cluster_19208	N	1	16	1
Ap7:27270937-27271415	Cluster_19209	N	5	3	23
Ap7:27273077-27273506	Cluster_19210	N	2	0	0
Ap7:27281784-27282199	Cluster_19211	N	0	1	1
Ap7:27284751-27285167	Cluster_19212	N	2	1	0
Ap7:27290384-27290997	Cluster_19213	N	2	1	2
Ap7:27291447-27291863	Cluster_19214	N	3	2	33
Ap7:27299804-27300207	Cluster_19215	N	2	0	0
Ap7:27313903-27314317	Cluster_19216	N	0	2	0
Ap7:27315437-27315852	Cluster_19217	N	1	0	1
Ap7:27326170-27326598	Cluster_19218	N	0	2	0
Ap7:27326811-27327217	Cluster_19219	N	3	0	0
Ap7:27327621-27328049	Cluster_19220	N	2	0	0
Ap7:27330132-27330549	Cluster_19221	N	1	1	3
Ap7:27349247-27349663	Cluster_19222	N	0	0	2
Ap7:27368975-27369393	Cluster_19223	N	1	0	2
Ap7:27375391-27375792	Cluster_19224	N	2	0	0
Ap7:27403005-27403421	Cluster_19225	N	0	2	0
Ap7:27404623-27405045	Cluster_19226	N	1	2	0
Ap7:27416983-27417385	Cluster_19227	N	1	0	2
Ap7:27432514-27433339	Cluster_19228	N	1	17	2
Ap7:27439559-27439976	Cluster_19229	N	1	2	2
Ap7:27448355-27448770	Cluster_19230	N	0	2	0
Ap7:27460549-27460974	Cluster_19231	N	1	0	1
Ap7:27494722-27495136	Cluster_19232	N	0	0	3
Ap7:27516479-27516916	Cluster_19233	N	2	1	0
Ap7:27531376-27531778	Cluster_19234	N	2	0	0
Ap7:27573945-27574364	Cluster_19235	N	0	2	1
Ap7:27574816-27575230	Cluster_19236	N	0	1	1
Ap7:27580328-27580741	Cluster_19237	N	0	1	1
Ap7:27585485-27585904	Cluster_19238	N	2	0	0
Ap7:27590386-27590810	Cluster_19239	N	1	1	0
Ap7:27628309-27628726	Cluster_19240	N	0	0	19
Ap7:27632270-27632687	Cluster_19241	N	1	1	0
Ap7:27642836-27643252	Cluster_19242	N	1	0	1
Ap7:27647533-27647950	Cluster_19243	N	1	1	0
Ap7:27651161-27651577	Cluster_19244	N	0	1	2
Ap7:27656286-27656704	Cluster_19245	N	2	3	12
Ap7:27659860-27660276	Cluster_19246	N	5	0	14
Ap7:27660439-27660864	Cluster_19247	N	2	0	0
Ap7:27675961-27676375	Cluster_19248	N	0	0	2
Ap7:27685198-27685615	Cluster_19249	N	0	0	4
Ap7:27693441-27693851	Cluster_19250	N	2	0	0
Ap7:27698522-27698939	Cluster_19251	N	8	0	0
Ap7:27710524-27710941	Cluster_19252	N	2	0	0
Ap7:27718891-27719309	Cluster_19253	N	0	0	4
Ap7:27719537-27719952	Cluster_19254	N	1	1	0
Ap7:27730806-27731223	Cluster_19255	N	0	0	3
Ap7:27738537-27738954	Cluster_19256	N	1	1	1
Ap7:27748902-27749319	Cluster_19257	N	0	3	2
Ap7:27755932-27756352	Cluster_19258	N	0	0	3
Ap7:27771766-27772182	Cluster_19259	N	0	1	1
Ap7:27798692-27799108	Cluster_19260	N	0	0	3
Ap7:27831661-27832080	Cluster_19261	N	0	2	0
Ap7:27850599-27851528	Cluster_19262	N	11	2	4
Ap7:27860546-27860962	Cluster_19263	N	0	1	1
Ap7:27865338-27865753	Cluster_19264	N	3	0	0
Ap7:27866237-27866659	Cluster_19265	N	1	1	0
Ap7:27868596-27869013	Cluster_19266	N	3	1	0
Ap7:27871853-27872276	Cluster_19267	N	0	2	0
Ap7:27876262-27876680	Cluster_19268	N	1	1	1
Ap7:27880614-27881038	Cluster_19269	N	5	0	0
Ap7:27882537-27882951	Cluster_19270	N	3	0	0
Ap7:27883151-27883577	Cluster_19271	N	2	1	0
Ap7:27892250-27892677	Cluster_19272	N	3	0	2
Ap7:27893206-27893635	Cluster_19273	N	85	19	8
Ap7:27893715-27894304	Cluster_19274	N	1	0	5
Ap7:27897073-27897487	Cluster_19275	N	0	0	2
Ap7:27912779-27913183	Cluster_19276	N	2	0	1
Ap7:27922319-27922866	Cluster_19277	N	0	9	8
Ap7:27927252-27927668	Cluster_19278	N	0	1	2
Ap7:27931168-27931583	Cluster_19279	N	1	5	1
Ap7:27932742-27933159	Cluster_19280	N	2	1	0
Ap7:27937153-27937570	Cluster_19281	N	0	0	2
Ap7:27947929-27948364	Cluster_19282	N	2	0	0
Ap7:27965009-27965425	Cluster_19283	N	0	0	2
Ap7:27969261-27969677	Cluster_19284	N	1	1	1
Ap7:28010577-28010993	Cluster_19285	N	2	1	0
Ap7:28011659-28012075	Cluster_19286	N	2	2	20
Ap7:28016195-28016611	Cluster_19287	N	0	1	1
Ap7:28029899-28030314	Cluster_19288	N	3	0	0
Ap7:28031125-28031544	Cluster_19289	N	0	0	19
Ap7:28116954-28117372	Cluster_19290	N	1	1	0
Ap7:28117392-28117816	Cluster_19291	N	3	2	1
Ap7:28128775-28129189	Cluster_19292	N	2	0	0
Ap7:28180498-28180914	Cluster_19293	N	0	6	2
Ap7:28181314-28181744	Cluster_19294	N	0	0	3
Ap7:28265893-28266309	Cluster_19295	N	2	0	0
Ap7:28266459-28266874	Cluster_19296	N	1	1	1
Ap7:28294358-28294761	Cluster_19297	N	2	1	0
Ap7:28352119-28352534	Cluster_19298	N	0	1	2
Ap7:28358847-28359264	Cluster_19299	N	0	2	0
Ap7:28369701-28370116	Cluster_19300	N	0	9	8
Ap7:28373800-28374215	Cluster_19301	N	0	2	0
Ap7:28391107-28391521	Cluster_19302	N	0	0	2
Ap7:28399504-28399911	Cluster_19303	N	1	0	1
Ap7:28420001-28420451	Cluster_19304	N	5	1	0
Ap7:28423044-28423503	Cluster_19305	N	10	2	1
Ap7:28424039-28424601	Cluster_19306	N	9	5	5
Ap7:28426641-28427400	Cluster_19307	N	915	184	321
Ap7:28444358-28444773	Cluster_19308	N	0	0	2
Ap7:28455553-28455964	Cluster_19309	N	1	0	1
Ap7:28469955-28470371	Cluster_19310	N	0	0	3
Ap7:28473911-28474325	Cluster_19311	N	1	0	1
Ap7:28495386-28495801	Cluster_19312	N	3	5	4
Ap7:28503279-28503695	Cluster_19313	N	2	1	0
Ap7:28503909-28504325	Cluster_19314	N	0	3	13
Ap7:28517341-28517761	Cluster_19315	N	0	0	4
Ap7:28519706-28520123	Cluster_19316	N	1	3	0
Ap7:28543366-28543906	Cluster_19317	N	283	53	94
Ap7:28547724-28548141	Cluster_19318	N	0	0	2
Ap7:28549930-28550375	Cluster_19319	N	0	0	2
Ap7:28556713-28557128	Cluster_19320	N	0	4	6
Ap7:28568535-28568961	Cluster_19321	N	0	2	0
Ap7:28586989-28587405	Cluster_19322	N	0	0	2
Ap7:28587803-28588458	Cluster_19323	N	1	0	5
Ap7:28593769-28594186	Cluster_19324	N	2	1	0
Ap7:28602798-28603229	Cluster_19325	N	2	0	0
Ap7:28610366-28610795	Cluster_19326	N	0	2	0
Ap7:28613823-28614369	Cluster_19327	N	1	3	0
Ap7:28616888-28617295	Cluster_19328	N	2	0	0
Ap7:28622449-28622993	Cluster_19329	N	2	1	4
Ap7:28623492-28623895	Cluster_19330	N	1	1	0
Ap7:28628625-28629043	Cluster_19331	N	2	0	0
Ap7:28632364-28632780	Cluster_19332	N	1	1	0
Ap7:28646741-28647159	Cluster_19333	N	4	17	13
Ap7:28657494-28657916	Cluster_19334	N	2	0	0
Ap7:28663271-28663687	Cluster_19335	N	1	5	2
Ap7:28668258-28668672	Cluster_19336	N	0	2	0
Ap7:28705658-28706073	Cluster_19337	N	0	2	0
Ap7:28709169-28709584	Cluster_19338	N	1	0	1
Ap7:28734146-28734578	Cluster_19339	N	3	0	0
Ap7:28735776-28736192	Cluster_19340	N	0	4	2
Ap7:28736511-28736935	Cluster_19341	N	2	1	0
Ap7:28768864-28769280	Cluster_19342	N	0	1	5
Ap7:28787375-28787792	Cluster_19343	N	0	0	2
Ap7:28790506-28790920	Cluster_19344	N	0	1	1
Ap7:28809853-28810274	Cluster_19345	N	2	0	0
Ap7:28845852-28846267	Cluster_19346	N	1	0	2
Ap7:28883971-28884388	Cluster_19347	N	2	0	1
Ap7:28885768-28886188	Cluster_19348	N	0	0	2
Ap7:28889042-28889457	Cluster_19349	N	0	0	2
Ap7:28899789-28900205	Cluster_19350	N	0	3	0
Ap7:28910557-28910959	Cluster_19351	N	2	0	0
Ap7:28923622-28924054	Cluster_19352	N	0	0	2
Ap7:28944354-28944787	Cluster_19353	N	4	4	5
Ap7:28944814-28945231	Cluster_19354	N	2	0	0
Ap7:28948621-28949490	Cluster_19355	N	1	7	7
Ap7:28952513-28953228	Cluster_19356	N	5	4	4
Ap7:28955323-28955763	Cluster_19357	N	2	2	0
Ap7:28967144-28967593	Cluster_19358	N	34	18	7
Ap7:28967638-28968102	Cluster_19359	N	0	0	8694
Ap7:28968583-28969054	Cluster_19360	N	0	0	84
Ap7:28970740-28971173	Cluster_19361	N	29	13	4
Ap7:28992767-28993382	Cluster_19362	N	2	1	3
Ap7:29009404-29009823	Cluster_19363	N	0	11	50
Ap7:29023285-29023701	Cluster_19364	N	2	0	0
Ap7:29062658-29063076	Cluster_19365	N	0	7	9
Ap7:29077880-29078297	Cluster_19366	N	0	2	0
Ap7:29087954-29088373	Cluster_19367	N	0	0	6
Ap7:29139636-29140053	Cluster_19368	N	0	2	64
Ap7:29150238-29150654	Cluster_19369	N	0	0	3
Ap7:29159155-29159569	Cluster_19370	N	0	0	2
Ap7:29159850-29160269	Cluster_19371	N	1	1	0
Ap7:29163006-29163432	Cluster_19372	N	0	0	3
Ap7:29169584-29170000	Cluster_19373	N	1	1	0
Ap7:29181563-29181979	Cluster_19374	N	0	1	2
Ap7:29209607-29210023	Cluster_19375	N	1	3	0
Ap7:29210127-29210542	Cluster_19376	N	0	0	2
Ap7:29227055-29227607	Cluster_19377	N	2	0	5
Ap7:29259790-29260209	Cluster_19378	N	0	0	2
Ap7:29313152-29313568	Cluster_19379	N	2	1	0
Ap7:29323670-29324085	Cluster_19380	N	0	2	5
Ap7:29331862-29332278	Cluster_19381	N	1	1	2
Ap7:29339160-29339575	Cluster_19382	N	0	3	1
Ap7:29352028-29352445	Cluster_19383	N	2	6	0
Ap7:29353787-29354196	Cluster_19384	N	1	3	0
Ap7:29355410-29355845	Cluster_19385	N	1	2	0
Ap7:29356594-29357019	Cluster_19386	N	2	0	0
Ap7:29364373-29364790	Cluster_19387	N	0	0	2
Ap7:29366735-29367150	Cluster_19388	N	0	0	2
Ap7:29368467-29368891	Cluster_19389	N	1	1	0
Ap7:29372707-29373124	Cluster_19390	N	0	0	2
Ap7:29376876-29377293	Cluster_19391	N	0	1	3
Ap7:29386888-29387306	Cluster_19392	N	0	0	2
Ap7:29387716-29388131	Cluster_19393	N	0	0	2
Ap7:29397408-29397930	Cluster_19394	N	0	0	4
Ap7:29398598-29399015	Cluster_19395	N	2	0	1
Ap7:29417718-29418134	Cluster_19396	N	0	12	4
Ap7:29420669-29421401	Cluster_19397	N	4	2	0
Ap7:29433943-29434370	Cluster_19398	N	1	1	0
Ap7:29445263-29445679	Cluster_19399	N	0	0	2
Ap7:29452270-29452685	Cluster_19400	N	2	0	0
Ap7:29490120-29490538	Cluster_19401	N	0	2	0
Ap7:29491228-29491642	Cluster_19402	N	1	2	0
Ap7:29499373-29499789	Cluster_19403	N	4	2	6
Ap7:29502800-29503217	Cluster_19404	N	0	0	2
Ap7:29504219-29504635	Cluster_19405	N	0	0	3
Ap7:29514798-29515213	Cluster_19406	N	3	0	4
Ap7:29539959-29540376	Cluster_19407	N	2	3	1
Ap7:29542539-29542956	Cluster_19408	N	0	0	3
Ap7:29559249-29559664	Cluster_19409	N	1	0	2
Ap7:29564135-29564551	Cluster_19410	N	0	0	2
Ap7:29574532-29574945	Cluster_19411	N	2	0	0
Ap7:29595721-29596138	Cluster_19412	N	10	3	2
Ap7:29603666-29604248	Cluster_19413	N	0	4	4
Ap7:29607964-29608380	Cluster_19414	N	0	1	2
Ap7:29615851-29616267	Cluster_19415	N	0	1	2
Ap7:29619977-29620391	Cluster_19416	N	0	0	2
Ap7:29648164-29648590	Cluster_19417	N	0	0	3
Ap7:29650636-29651052	Cluster_19418	N	1	2	0
Ap7:29669976-29670396	Cluster_19419	N	52	26	30
Ap7:29671815-29672240	Cluster_19420	N	0	1	1
Ap7:29682469-29682885	Cluster_19421	N	9	1	0
Ap7:29683757-29684175	Cluster_19422	N	2	0	0
Ap7:29688724-29689140	Cluster_19423	N	7	2	8
Ap7:29691655-29692073	Cluster_19424	N	2	1	0
Ap7:29700720-29701136	Cluster_19425	N	0	0	7
Ap7:29701272-29701687	Cluster_19426	N	0	1	3
Ap7:29709960-29710460	Cluster_19427	N	26	8	10
Ap7:29715250-29715664	Cluster_19428	N	0	1	1
Ap7:29730609-29731027	Cluster_19429	N	0	0	2
Ap7:29743139-29743557	Cluster_19430	N	0	4	24
Ap7:29764296-29764711	Cluster_19431	N	0	3	3
Ap7:29781524-29781960	Cluster_19432	N	0	2	0
Ap7:29789781-29790205	Cluster_19433	N	0	4	0
Ap7:29793216-29793632	Cluster_19434	N	0	0	2
Ap7:29810222-29810644	Cluster_19435	N	0	3	0
Ap7:29822862-29823289	Cluster_19436	N	1	0	1
Ap7:29832947-29833460	Cluster_19437	N	134	6	8
Ap7:29836904-29837432	Cluster_19438	N	53	8	6
Ap7:29839601-29840145	Cluster_19439	N	8	1	3
Ap7:29842275-29842799	Cluster_19440	N	38	6	7
Ap7:29843123-29843668	Cluster_19441	N	59	8	5
Ap7:29865113-29865533	Cluster_19442	N	0	4	0
Ap7:29881839-29882256	Cluster_19443	N	0	0	2
Ap7:29885438-29885856	Cluster_19444	N	0	3	5
Ap7:29891354-29891769	Cluster_19445	N	1	0	2
Ap7:29914010-29914426	Cluster_19446	N	0	0	2
Ap7:29918217-29918633	Cluster_19447	N	3	0	1
Ap7:29939651-29940067	Cluster_19448	N	0	1	1
Ap7:29959021-29959435	Cluster_19449	N	0	0	14
Ap7:29959685-29960101	Cluster_19450	N	0	0	3
Ap7:29988553-29988971	Cluster_19451	N	0	3	4
Ap7:30009999-30010416	Cluster_19452	N	0	3	1
Ap7:30031559-30031973	Cluster_19453	N	0	0	3
Ap7:30032485-30032904	Cluster_19454	N	3	0	0
Ap7:30033068-30033668	Cluster_19455	N	238	41	26
Ap7:30033830-30034386	Cluster_19456	N	9	3	2
Ap7:30034997-30035432	Cluster_19457	N	6	1	1
Ap7:30037088-30037515	Cluster_19458	N	2	0	0
Ap7:30040087-30040519	Cluster_19459	N	0	0	4
Ap7:30041713-30042132	Cluster_19460	N	1	0	2
Ap7:30045460-30045898	Cluster_19461	N	1	0	4
Ap7:30049002-30049418	Cluster_19462	N	0	0	5
Ap7:30050185-30050605	Cluster_19463	N	0	7	9
Ap7:30050892-30051310	Cluster_19464	N	6	12	6
Ap7:30065556-30065986	Cluster_19465	N	28	353	286
Ap7:30074906-30075326	Cluster_19466	N	3	0	2
Ap7:30077846-30078264	Cluster_19467	N	0	3	4
Ap7:30079913-30080418	Cluster_19468	N	61	8	8
Ap7:30082353-30082777	Cluster_19469	N	0	0	4
Ap7:30086894-30087312	Cluster_19470	N	3	26	52
Ap7:30131050-30131563	Cluster_19471	N	9	0	0
Ap7:30132264-30132681	Cluster_19472	N	2	0	0
Ap7:30133861-30134276	Cluster_19473	N	0	0	2
Ap7:30146501-30146919	Cluster_19474	N	0	0	2
Ap7:30154468-30154885	Cluster_19475	N	0	2	0
Ap7:30162518-30162937	Cluster_19476	N	2	0	0
Ap7:30164685-30165102	Cluster_19477	N	0	0	2
Ap7:30166737-30167154	Cluster_19478	N	1	1	0
Ap7:30175502-30175917	Cluster_19479	N	0	1	3
Ap7:30199263-30199679	Cluster_19480	N	0	2	0
Ap7:30212552-30212968	Cluster_19481	N	0	1	1
Ap7:30216546-30216970	Cluster_19482	N	1	3	0
Ap7:30217273-30217690	Cluster_19483	N	0	1	18
Ap7:30230874-30231291	Cluster_19484	N	0	0	2
Ap7:30231324-30231740	Cluster_19485	N	0	2	0
Ap7:30232748-30233179	Cluster_19486	N	0	6	7
Ap7:30235989-30236405	Cluster_19487	N	1	0	9
Ap7:30240338-30240755	Cluster_19488	N	2	0	0
Ap7:30250564-30250979	Cluster_19489	N	0	2	0
Ap7:30251044-30251485	Cluster_19490	N	2	2	0
Ap7:30251567-30251988	Cluster_19491	N	3	0	0
Ap7:30254130-30254546	Cluster_19492	N	2	0	0
Ap7:30256468-30256897	Cluster_19493	N	3	0	0
Ap7:30277322-30277740	Cluster_19494	N	0	0	3
Ap7:30279201-30279618	Cluster_19495	N	0	0	3
Ap7:30283365-30283782	Cluster_19496	N	0	0	2
